,Age,Attrition,DailyRate,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree
937,39,0,412,94,17123,17334,6,1,13,3,2,21,4,3,19,9,15,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
938,58,0,848,88,2372,26076,1,0,12,3,2,2,3,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
939,32,1,1089,79,4883,22845,1,0,18,3,1,10,3,3,10,4,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
940,39,1,360,93,3904,22154,0,0,13,3,0,6,2,3,5,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
941,30,0,1138,48,4627,23631,0,0,12,3,1,10,6,3,9,2,6,7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
942,36,0,325,63,7094,5747,3,0,12,3,0,10,0,3,7,7,1,7,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
943,46,0,991,44,3423,22957,6,0,12,3,0,10,3,4,7,6,5,7,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
944,28,0,1476,55,6674,16392,0,0,11,3,3,10,6,3,9,8,7,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
945,50,0,1322,43,16880,22422,4,1,11,3,0,25,2,3,3,2,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
946,40,1,299,57,9094,17235,2,1,12,3,0,9,2,3,5,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
947,52,1,1030,64,8446,21534,9,1,19,3,0,10,2,2,8,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
948,30,0,634,95,11916,25927,1,1,23,4,2,9,2,3,9,1,0,8,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
949,39,0,524,32,4534,13352,0,0,11,3,0,9,6,3,8,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
950,31,0,587,57,9852,8935,1,1,19,3,1,10,5,2,10,8,9,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
951,41,0,256,40,6151,22074,1,0,13,3,0,19,4,3,19,2,11,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
952,31,1,1060,54,2302,8319,1,1,11,3,0,3,2,4,3,2,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
953,44,1,935,89,2362,14669,4,0,12,3,0,10,4,4,3,2,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
954,42,0,495,37,17861,26582,0,1,13,3,0,21,3,2,20,8,2,10,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
955,55,0,282,58,19187,6992,4,0,14,3,1,23,5,3,19,9,9,11,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
956,56,0,206,99,19717,4022,6,0,14,3,0,36,4,3,7,3,7,7,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
957,40,0,458,74,3544,8532,9,0,16,3,1,6,0,3,4,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
958,34,0,943,86,8500,5494,0,0,11,3,1,10,0,2,9,7,1,6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
959,40,0,523,98,4661,22455,1,0,13,3,0,9,4,3,9,8,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
960,41,0,1018,66,4103,4297,0,0,17,3,1,10,2,3,9,3,1,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
961,35,0,482,87,4249,2690,1,1,11,3,0,9,3,3,9,6,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
962,51,0,770,84,14026,17588,1,1,11,3,1,33,2,3,33,9,0,10,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
963,38,0,1009,31,6893,19461,3,0,15,3,1,11,3,3,7,7,1,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
964,34,0,507,66,6125,23553,1,0,12,3,0,10,6,4,10,8,9,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
965,25,0,882,67,3669,9075,3,0,11,3,3,7,6,2,3,2,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
966,58,1,601,53,10008,12023,7,1,14,3,0,31,0,2,10,9,5,9,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
967,40,0,329,88,2387,6762,3,0,22,4,1,7,3,3,4,2,0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
968,36,0,607,83,4639,2261,2,0,16,3,1,17,2,2,15,7,6,13,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
969,48,0,855,54,7898,18706,1,0,11,3,0,11,2,3,10,9,0,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
970,27,0,1291,98,2534,6527,8,0,14,3,1,5,4,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
971,51,0,1405,82,13142,24439,3,0,16,3,0,29,1,2,5,2,0,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
972,18,0,1124,97,1611,19305,1,0,15,3,0,0,5,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
973,35,0,817,60,5363,10846,0,0,12,3,1,10,0,3,9,7,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
974,27,0,793,43,5071,20392,3,0,20,4,0,8,3,3,6,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
975,55,1,267,85,13695,9277,6,1,17,3,0,24,2,2,19,7,3,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
976,56,0,1369,68,13402,18235,4,1,12,3,1,33,0,3,19,16,15,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
977,34,0,999,92,2029,15891,1,0,20,4,3,5,2,3,5,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
978,40,0,1202,89,6377,13888,5,0,20,4,3,15,0,3,12,11,11,8,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
979,34,0,285,86,5429,17491,4,0,13,3,2,10,1,3,8,7,7,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
980,31,1,703,90,2785,11882,7,0,14,3,0,3,3,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
981,35,1,662,67,4614,23288,0,1,18,3,1,5,0,2,4,2,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
982,38,0,693,57,2610,15748,1,0,11,3,3,4,2,3,4,2,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
983,34,0,404,98,6687,6163,1,0,11,3,0,14,2,4,14,11,4,11,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
984,28,0,736,48,4724,24232,1,0,11,3,1,5,0,3,5,3,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
985,31,1,330,98,6179,21057,1,1,15,3,2,10,3,2,10,2,6,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
986,39,0,1498,44,6120,3567,3,1,12,3,2,8,2,4,5,4,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
987,51,0,541,52,10596,15395,2,0,11,3,0,14,5,3,4,2,3,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
988,41,0,1200,75,5467,13953,3,1,14,3,2,12,4,2,6,2,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
989,37,0,1439,54,2996,5182,7,1,15,3,0,8,2,3,6,4,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
990,33,0,1111,61,9998,19293,6,0,13,3,0,8,2,4,5,4,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
991,32,0,499,36,4078,20497,0,1,13,3,3,4,3,2,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
992,39,0,1485,71,10920,3449,3,0,21,4,1,13,2,3,6,4,0,5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
993,25,0,1372,93,6232,12477,2,0,11,3,0,6,3,2,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
994,52,0,322,59,13247,9731,2,1,11,3,1,24,3,2,5,3,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
995,43,0,930,73,4081,20003,1,1,14,3,0,20,3,1,20,7,1,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
996,27,0,205,98,5769,7100,1,1,11,3,0,6,3,3,6,2,4,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
997,27,1,135,51,2394,25681,1,1,13,3,0,8,2,3,8,2,7,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
998,26,0,683,36,3904,4050,0,0,12,3,0,5,2,3,4,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
999,42,0,1147,31,16799,16616,0,0,14,3,1,21,5,3,20,7,0,9,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1000,52,0,258,54,2950,17363,9,0,13,3,0,12,2,1,5,4,0,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1001,37,0,1462,94,3629,19106,4,0,18,3,0,8,6,3,3,2,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1002,35,0,200,60,9362,19944,2,0,11,3,0,10,2,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1003,25,0,949,81,3229,4910,4,0,11,3,1,7,2,2,3,2,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1004,26,0,652,100,3578,23577,0,0,12,3,0,8,2,3,7,7,0,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1005,29,0,332,51,7988,9769,1,0,13,3,0,10,3,2,10,9,0,9,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1006,49,1,1475,97,4284,22710,3,0,20,4,0,20,2,3,4,3,1,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1007,29,1,337,84,7553,22930,0,1,12,3,0,9,1,3,8,7,7,7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1008,54,0,971,54,17328,5652,6,0,19,3,0,29,3,2,20,7,12,7,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1009,58,0,1055,76,19701,22456,3,1,21,4,1,32,3,3,9,8,1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1010,55,0,1136,81,14732,12414,2,0,13,3,2,31,4,4,7,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1011,36,0,1174,99,9278,20763,3,1,16,3,0,15,3,3,5,4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1012,31,1,667,50,1359,16154,1,0,12,3,0,1,3,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1013,30,0,855,73,4779,12761,7,0,14,3,2,8,3,3,3,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1014,31,0,182,93,16422,8847,3,0,11,3,0,9,3,4,3,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1015,34,0,560,91,2996,20284,5,0,14,3,2,10,2,3,4,3,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1016,31,1,202,34,1261,22262,1,0,12,3,0,1,3,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1017,27,0,1377,91,2099,7679,0,0,14,3,0,6,3,4,5,0,1,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1018,36,0,172,37,5810,22604,1,0,16,3,0,10,2,2,10,4,1,8,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1019,36,0,329,98,5647,13494,4,0,13,3,2,11,3,2,3,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1020,47,0,465,74,3420,10205,7,0,12,3,1,17,2,2,6,5,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1021,25,1,383,68,4400,15182,3,0,12,3,0,6,2,3,3,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1022,37,0,1413,84,3500,25470,0,0,14,3,0,7,2,1,6,5,1,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1023,56,0,1255,90,2066,10494,2,0,22,4,1,5,3,4,3,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1024,47,0,359,82,17169,26703,3,0,19,3,2,26,2,4,20,17,5,6,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1025,24,0,1476,42,4162,15211,1,1,12,3,2,5,3,3,5,4,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1026,32,0,601,97,9204,23343,4,0,12,3,1,7,3,2,4,3,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1027,34,0,401,86,3294,3708,5,0,17,3,1,7,2,2,5,4,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1028,41,0,1283,90,2127,5561,2,1,12,3,0,7,5,2,4,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1029,40,0,663,81,3975,23099,3,0,11,3,2,11,2,4,8,7,0,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1030,31,0,326,31,10793,8386,1,0,18,3,1,13,5,3,13,7,9,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1031,46,1,377,52,10096,15986,4,0,11,3,1,28,1,4,7,7,4,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1032,39,1,592,54,3646,17181,2,1,23,4,0,11,2,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1033,31,1,1445,100,7446,8931,1,0,11,3,0,10,2,3,10,8,4,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1034,45,0,1038,95,10851,19863,2,1,18,3,1,24,2,3,7,7,0,7,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1035,31,0,1398,96,2109,24609,9,0,18,3,0,8,3,3,3,2,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1036,31,1,523,94,3722,21081,6,1,13,3,1,7,2,1,2,2,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1037,45,0,1448,55,9380,14720,4,1,18,3,2,10,4,4,3,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1038,48,0,1221,96,5486,24795,4,0,11,3,3,15,3,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1039,34,1,1107,52,2742,3072,1,0,15,3,0,2,0,3,2,2,2,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1040,40,0,218,55,13757,25178,2,0,11,3,1,16,5,3,9,8,4,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1041,28,0,866,84,8463,23490,0,0,18,3,0,6,4,3,5,4,1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1042,44,0,981,90,3162,7973,3,0,14,3,0,7,5,3,5,2,0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1043,53,0,447,39,16598,19764,4,0,12,3,0,35,2,2,9,8,8,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1044,49,0,1495,96,6651,21534,2,0,14,3,1,20,0,2,3,2,1,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1045,40,0,896,68,2345,8045,2,0,14,3,1,8,3,4,3,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1046,44,0,1467,49,3420,21158,1,0,13,3,0,6,3,2,5,2,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1047,33,0,430,54,4373,17456,0,0,14,3,2,5,2,3,4,3,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1048,34,0,1326,81,4759,15891,3,0,18,3,0,15,2,3,13,9,3,12,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1049,30,0,1358,96,5301,2939,8,0,15,3,2,4,2,2,2,1,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1050,42,0,748,74,3673,16458,1,0,13,3,0,12,3,3,12,9,5,8,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1051,44,0,383,79,4768,9282,7,0,12,3,1,11,4,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1052,30,0,990,64,1274,7152,1,0,13,3,2,1,2,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1053,57,0,405,93,4900,2721,0,0,24,4,1,13,2,2,12,9,2,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1054,49,0,1490,35,10466,20948,3,0,14,3,2,29,3,3,8,7,0,7,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1055,34,0,829,71,17007,11929,7,0,14,3,2,16,3,2,14,8,6,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1056,28,1,1496,92,2909,15747,3,0,15,3,1,5,3,4,3,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1057,29,1,115,51,5765,17485,5,0,11,3,0,7,4,1,5,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1058,34,1,790,40,4599,7815,0,1,23,4,0,16,2,4,15,9,10,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1059,35,0,660,76,2404,16192,1,0,13,3,1,1,3,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1060,24,1,381,89,3172,16998,2,1,11,3,0,4,2,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1061,24,0,830,78,2033,7103,1,0,13,3,1,1,2,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1062,44,0,1193,86,10209,19719,5,1,18,3,0,16,2,2,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1063,29,0,1246,77,8620,23757,1,0,14,3,2,10,3,3,10,7,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1064,30,0,330,46,2064,15428,0,0,21,4,1,6,3,4,5,3,1,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1065,55,0,1229,30,4035,16143,0,1,16,3,0,4,2,3,3,2,1,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1066,33,0,1099,82,3838,8192,8,0,11,3,0,8,5,3,5,4,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1067,47,0,571,78,4591,24200,3,1,17,3,1,11,4,2,5,4,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1068,28,1,289,38,2561,5355,7,0,11,3,0,8,2,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1069,28,0,1423,72,1563,12530,1,0,14,3,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1070,28,0,467,55,4898,11827,0,0,14,3,0,5,5,3,4,2,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1071,49,0,271,43,4789,23070,4,0,25,4,1,10,3,3,3,2,1,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1072,29,0,410,97,3180,4668,0,0,13,3,3,4,3,3,3,2,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1073,28,0,1083,96,6549,3173,1,0,14,3,2,8,2,2,8,6,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1074,33,0,516,69,6388,22049,2,1,17,3,0,14,6,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1075,32,0,495,64,11244,21072,2,0,25,4,0,10,5,4,5,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1076,54,0,1050,87,16032,24456,3,0,20,4,1,26,2,3,14,9,1,12,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1077,29,1,224,100,2362,7568,6,0,13,3,0,11,2,1,9,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1078,44,0,136,32,16328,22074,3,0,13,3,1,24,1,4,20,6,14,17,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1079,39,0,1089,32,8376,9150,4,0,18,3,0,9,3,3,2,0,2,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1080,46,0,228,51,16606,11380,8,0,12,3,1,23,2,4,13,12,5,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1081,35,0,1029,91,8606,21195,1,0,19,3,0,11,3,1,11,8,3,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1082,23,0,507,97,2272,24812,0,0,14,3,0,5,2,3,4,3,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1083,40,1,676,86,2018,21831,3,0,14,3,0,15,3,1,5,4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1084,34,0,971,64,7083,12288,1,1,14,3,0,10,3,3,10,9,8,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1085,31,1,561,33,4084,4156,1,0,12,3,0,7,2,1,7,2,7,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1086,50,0,333,88,14411,24450,1,1,13,3,0,32,2,3,32,6,13,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1087,34,0,1440,55,2308,4944,0,1,25,4,1,12,4,3,11,10,5,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1088,42,0,1210,68,4841,24052,4,0,14,3,1,4,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1089,37,0,674,47,4285,3031,1,0,17,3,0,10,2,3,10,8,3,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1090,29,0,441,39,9715,7288,3,0,13,3,1,9,3,3,7,7,0,7,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1091,33,0,575,44,4320,24152,1,0,13,3,0,5,2,3,5,3,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1092,45,0,950,97,2132,4585,4,0,20,4,1,8,3,3,5,4,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
